symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,rank,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size_regime,search_wide_rank_regime,search_wide_bh_pass_regime,search_wide_bonferroni_pass_regime,candidate_key,strict_gate_pass,status,live_decay_flag,not_regime_evaluated,all_regime_mean_ret_costadj,regime_excess_vs_all,regime_candidate_status
DOGE/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,515,46,0.054606081779275624,0.8695652173913043,3.7623867293941835,0.000168299538257477,True,-0.009313227039961937,0.06391930881923756,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.03855682922457082,0.016049252554704803,76,rolling,4,short,rejected,late_emerging_valid_supported,71,False,44,True,0.0472842075357081,0.0379081429761664,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.0164451862052567,0.0249041913654424,1,10,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,10,True,True,DOGE/USD|1d|cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.030372169664824603,0.02423391211445102,bull_regime_candidate
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,bull,BTC/USD,ok,515,44,0.054427434807719825,0.75,2.707428706391874,0.006780663282438093,True,-0.0012940744843032126,0.05572150929202304,cross_ETH/USD_state_slope=flat,0.013096106310035441,0.04133132849768438,35,rolling,4,short,rejected,late_emerging_valid_supported,79,False,28,True,0.0414500621206753,0.036709315099158,state_slope=uptrend,0.033788482528045,0.0299549740616753,1,10,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,28,True,False,LTC/USD|1d|cross_ETH/USD_state_slope=flat + state_slope=uptrend|rolling,False,research_only,False,False,0.018763055430763453,0.03566437937695637,bull_regime_candidate
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,bull,BTC/USD,ok,515,21,0.05110335820884099,0.8095238095238095,3.4458529349494498,0.0005692600686655336,True,-0.011464795148448994,0.06256815335728998,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.029979256701273514,0.021124101507567473,42,rolling,4,short,rejected,late_emerging_recent_only,15,False,24,True,0.0356170611864257,0.0333759183822744,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.0202107325339637,0.0001744469887758,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,14,True,False,BCH/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.030101043717366674,0.021002314491474314,bull_regime_candidate
DOT/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,bull,BTC/USD,ok,395,43,0.05102246529839185,0.6744186046511628,2.6532132353142863,0.007972948539732183,True,0.0018012901822515531,0.0492211751161403,state_slope=flat,0.047350813627287415,0.003671651671104434,169,rolling,4,short,rejected,late_emerging_valid_supported,52,False,40,True,0.0432732311450879,0.0237500910698509,cross_BTC/USD_state_slope=uptrend,0.0009437765486227,0.0495508110147593,1,1000,0.25,0,8,7,1,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,30,True,False,DOT/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.030980252183475124,0.020042213114916725,bull_regime_candidate
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,bull,BTC/USD,ok,515,19,0.04850958751327585,0.6842105263157895,2.695850575315439,0.007020915385303583,True,-0.0012940744843032126,0.04980366199757907,cross_ETH/USD_state_ext=neutral,0.026960349307303347,0.021549238205972505,13,rolling,4,short,rejected,late_emerging_regime_switching,43,False,23,True,0.0443776285835524,0.0396368815620351,cross_ETH/USD_state_ext=neutral,0.0211655303220637,0.0056209907452768,2,11,0.5,1,8,8,8,10.0,rejected,rejected,rejected,rejected,survived,rejected,rejected,rejected,138,29,True,False,LTC/USD|1d|cross_ETH/USD_state_ext=neutral + state_ext=stretched_up|rolling,False,research_only,False,False,0.02626965233265786,0.02223993518061799,bull_regime_candidate
DOGE/USD,1d,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,bull,BTC/USD,ok,515,44,0.0468267361904755,0.7045454545454546,2.5958402870805233,0.009435991508434327,True,-0.009313227039961937,0.056139963230437434,state_ext=stretched_down,0.02216425318861143,0.024662483001864067,6,rolling,4,short,survived,clean_survivor_wf_mixed,73,True,30,True,0.0381914710281188,0.0288154064685771,state_ext=stretched_down,0.024426402623388,0.0380940194842229,1,10,0.25,6,8,7,7,17.0,survived,survived,survived,rejected,rejected,survived,survived,survived,138,31,True,False,DOGE/USD|1d|cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down|rolling,False,research_only,False,False,0.03890624872429156,0.007920487466183936,bull_regime_candidate
DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,bull,BTC/USD,ok,515,23,0.039335533612444455,0.7391304347826086,3.2138930288743235,0.0013094844799510508,True,-0.009313227039961937,0.04864876065240639,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.0468267361904755,-0.007491202578031042,143,rolling,4,short,rejected,late_emerging_valid_supported,26,False,18,True,0.0469751396880749,0.0375990751285331,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.008783668659956,0.0102497056141248,0,0,0.0,0,8,6,7,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,19,True,False,DOGE/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down|rolling,False,research_only,False,False,0.025694419592651573,0.013641114019792882,regime_switching_research_only
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,bull,BTC/USD,ok,515,54,0.03913949561135233,0.7592592592592593,2.7350554704253605,0.006236976471316158,True,-0.012337877889713977,0.051477373501066306,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.029835221489952383,0.00930427412139995,70,rolling,4,short,rejected,late_emerging_valid_supported,78,False,37,True,0.0475223670867808,0.0409606123442367,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.0044117267930816,0.0143566786386584,1,10,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,27,True,False,UNI/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.010054824929152212,0.029084670682200123,bull_regime_candidate
DOGE/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,bull,BTC/USD,ok,515,71,0.03855682922457082,0.7746478873239436,3.1221339483701507,0.0017954522815726293,True,-0.009313227039961937,0.04787005626453276,state_ext=stretched_down,0.02216425318861143,0.01639257603595939,78,rolling,4,short,rejected,late_emerging_valid_supported,120,False,85,True,0.0308390213304514,0.0214629567709096,cross_BTC/USD_state_ext=neutral,0.0135179497696826,0.0388508351556939,1,10,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,21,True,False,DOGE/USD|1d|cross_BTC/USD_state_ext=neutral + state_ext=stretched_down|rolling,False,research_only,False,False,0.020132202929270718,0.018424626295300103,bull_regime_candidate
DOGE/USD,1d,state_ext=stretched_down + state_slope=flat,bull,BTC/USD,ok,515,65,0.03697297288999157,0.7076923076923077,2.589052219602808,0.0096240498814677,True,-0.009313227039961937,0.04628619992995351,state_ext=stretched_down,0.02216425318861143,0.014808719701380143,148,rolling,4,short,rejected,late_emerging_valid_supported,215,False,97,True,0.0220165949851076,0.0126405304255658,state_ext=stretched_down,0.0082515265803768,0.0498396032657324,1,10,0.25,0,7,8,2,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,32,True,False,DOGE/USD|1d|state_ext=stretched_down + state_slope=flat|rolling,False,research_only,False,False,0.019005063848994322,0.01796790904099725,bull_regime_candidate
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,bull,BTC/USD,ok,515,66,0.02930401103313818,0.6515151515151515,3.7026335604459923,0.0002133729658209127,True,-0.0012940744843032126,0.030598085517441392,cross_BTC/USD_state_slope=flat,0.009447386296786731,0.01985662473635145,21,rolling,4,short,rejected,late_emerging_regime_switching,104,False,50,True,0.0280581632661601,0.0233174162446428,state_ext=stretched_up,0.0116053694373291,0.0013251819017254,2,101,0.5,0,8,8,8,9.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,11,True,True,LTC/USD|1d|cross_BTC/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.011869229146958026,0.017434781886180153,bull_regime_candidate
BTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,515,39,0.02892065147431528,0.717948717948718,2.5045632645078673,0.012260267695156202,True,0.006445659532854977,0.022474991941460305,state_ext=stretched_down,0.021429620272725474,0.007491031201589806,125,rolling,4,long,rejected,late_emerging_valid_supported,142,False,59,True,0.013719585763384,0.0164676596430131,cross_ETH/USD_state_slope=flat,0.0132627486663633,0.0152617546937365,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,34,True,False,BTC/USD|1d|cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.009356391561346747,0.019564259912968535,bull_regime_candidate
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,515,27,0.028552327452339384,0.7037037037037037,2.975621472483871,0.002923955245949017,True,0.0008940744843032163,0.027658252968036166,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,0.025714391116896034,0.0028379363354433494,25,rolling,4,long,rejected,late_emerging_regime_switching,104,False,50,True,0.0220384737870895,0.0271792208086068,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.0049651041145758,0.034686272307344,2,11,0.5,0,8,7,8,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,23,True,False,LTC/USD|1d|cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.013063389995740155,0.015488937456599228,bull_regime_candidate
CRV/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,bull,BTC/USD,ok,395,5,0.16478204794428847,1.0,7.451714929834043,9.214851104388799e-14,False,-0.007950843229596606,0.17273289117388507,cross_BTC/USD_state_slope=downtrend,0.027824138424068296,0.13695790952022016,57,rolling,4,short,rejected,late_emerging_recent_only,27,False,18,True,0.0464329530776568,0.0295353340405007,state_ext=stretched_up,0.0016508281050232,0.0167041617358985,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,1,True,True,CRV/USD|1d|cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.006551113841986293,0.15823093410230218,unsupported
UNI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,bull,BTC/USD,ok,515,3,0.12822869633821501,1.0,6.863512676705959,6.718625655821597e-12,False,-0.012337877889713977,0.14056657422792898,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.06249366569577128,0.06573503064244374,68,rolling,4,short,rejected,late_emerging_recent_only,24,False,20,True,0.0555930888454664,0.0490313341029223,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.0126166433521066,0.0094659366050153,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,2,True,True,UNI/USD|1d|cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.03198288728372089,0.09624580905449412,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,515,11,0.07948664361946126,0.8181818181818182,5.729228195337536,1.0088860191714843e-08,False,-0.004739228921362978,0.08422587254082424,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.06039962326817721,0.019087020351284047,51,rolling,4,long,rejected,late_emerging_recent_only,34,False,31,True,0.0363836320272812,0.0510482327789457,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0108424038833807,0.0062960737988078,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,3,True,True,SUSHI/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.008456663734598559,0.0710299798848627,unsupported
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,289,11,0.07117114786493549,0.9090909090909091,4.756228849954646,1.972428618657318e-06,False,0.11087433325793665,-0.03970318539300116,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.07052664049683252,0.0006445073681029673,135,rolling,4,long,rejected,late_emerging_valid_supported,29,False,16,True,0.0399980293251226,0.0467163153175837,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0022067410662972,0.0009987765462315,0,0,0.0,0,8,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,5,True,True,SOL/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.022971138732275975,0.04820000913265951,unsupported
DOT/USD,1d,state_ext=stretched_up + state_vol=low_vol,bull,BTC/USD,ok,395,11,0.061303009065203896,0.7272727272727273,2.7799203052286052,0.005437224034118948,False,0.0018012901822515531,0.059501718882952345,state_vol=low_vol,0.05347661591380073,0.007826393151403169,4,rolling,4,short,survived,clean_survivor_wf_failed,28,True,18,True,0.0442191064932231,0.024695966417986,state_ext=stretched_up,0.0061415718617414,0.0060085134446272,0,0,0.0,7,8,8,8,18.0,survived,survived,survived,survived,provisional,survived,survived,survived,138,26,True,False,DOT/USD|1d|state_ext=stretched_up + state_vol=low_vol|rolling,False,research_only,False,False,0.04827392167358555,0.013029087391618344,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,bull,BTC/USD,ok,515,4,0.05029833567664535,0.75,3.2671987830918936,0.0010861738410368194,False,0.011064795148448993,0.03923354052819636,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down,0.09708435989161508,-0.04678602421496973,88,rolling,4,long,rejected,late_emerging_valid_supported,20,False,19,True,0.0576561299894382,0.0602972727935895,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,0.0089943892561985,0.0056767265836363,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,18,True,False,BCH/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.005199186149065743,0.04509914952757961,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,bull,BTC/USD,ok,515,6,0.04511268459246196,0.8333333333333334,3.53890614086938,0.0004017886842211382,False,0.011064795148448993,0.03404788944401297,cross_BTC/USD_state_slope=downtrend,0.0577559390363699,-0.012643254443907938,104,rolling,4,long,rejected,late_emerging_valid_supported,25,False,22,True,0.0460297738412528,0.0486709166454041,state_ext=neutral,0.0251036683912155,0.0319100782855019,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,12,True,False,BCH/USD|1d|cross_BTC/USD_state_slope=downtrend + state_ext=neutral|rolling,False,research_only,False,False,0.005958617453909096,0.039154067138552864,unsupported
BCH/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,bull,BTC/USD,ok,515,12,0.03752965719011439,0.6666666666666666,2.7909511874138238,0.005255339718865937,False,0.011064795148448993,0.0264648620416654,cross_ETH/USD_state_ext=stretched_down,0.027558392977937857,0.009971264212176534,60,rolling,4,long,rejected,late_emerging_valid_supported,52,False,28,True,0.0486617407332396,0.0513028835373909,state_ext=neutral,0.0277356352832023,0.0052394870994159,1,10,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,138,25,True,False,BCH/USD|1d|cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.011986566744847202,0.02554309044526719,unsupported
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,bull,BTC/USD,ok,332,2,0.024885522615980683,1.0,4.052678298642524,5.063460733500946e-05,False,-0.01867915717188282,0.043564679787863506,state_ext=neutral,0.035019896314982625,-0.010134373699001942,83,rolling,4,short,rejected,late_emerging_valid_supported,19,False,15,True,0.0327607091013623,0.0178172429035537,state_ext=neutral,0.0171654186516666,2.664535259100376e-15,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,138,7,True,True,XRP/USD|1d|cross_BTC/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.026404251648973996,-0.0015187290329933129,unsupported
