symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,rank,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size_regime,search_wide_rank_regime,search_wide_bh_pass_regime,search_wide_bonferroni_pass_regime,candidate_key,strict_gate_pass,status,live_decay_flag,not_regime_evaluated,all_regime_mean_ret_costadj,regime_excess_vs_all,regime_candidate_status
UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,bear,BTC/USD,ok,473,3,0.0771772664570101,1.0,15.951859141872106,0.0,False,-0.004389115632788922,0.08156638208979902,cross_BTC/USD_state_slope=uptrend,0.039404245125637075,0.03777302133137303,33,rolling,4,short,rejected,late_emerging_recent_only,9,False,24,True,0.0605715179787586,0.0540097632362144,cross_BTC/USD_state_slope=uptrend,0.0436196362006012,0.0069464194536668,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,2,True,True,UNI/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=downtrend|rolling,False,research_only,False,False,0.06129769484990169,0.015879571607108414,unsupported
CRV/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bear,BTC/USD,ok,215,9,0.062440947164760924,0.7777777777777778,4.520491533677809,6.169621261431502e-06,False,0.0045736675531733665,0.05786727961158756,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.03830447227606683,0.024136474888694096,89,rolling,4,long,rejected,late_emerging_valid_supported,22,False,22,True,0.031808820671787,0.049106439708943,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0068425931843277,0.0174945826876851,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,12,True,True,CRV/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.014750880628344459,0.04769006653641646,unsupported
CRV/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,bear,BTC/USD,ok,215,10,0.06037157268905048,0.9,4.6548854588977635,3.2416086284126067e-06,False,-0.004973667553173364,0.06534524024222385,cross_ETH/USD_state_vol=mid_vol,0.01072159962165554,0.049649973067394944,75,rolling,4,short,rejected,late_emerging_recent_only,90,False,33,True,0.0645178128020692,0.0476201937649132,state_ext=stretched_up,0.0197356878294356,0.0076461294024321,1,1,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,11,True,True,CRV/USD|1d|cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up|rolling,False,research_only,False,False,0.02528932148321391,0.03508225120583657,unsupported
XRP/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,bear,BTC/USD,ok,199,11,0.045862202637348616,1.0,4.953839343393569,7.276328997107839e-07,False,0.004424532110168153,0.04143767052718046,cross_ETH/USD_state_slope=uptrend,0.02644530572406291,0.019416896913285707,113,rolling,4,short,rejected,late_emerging_valid_supported,28,False,15,True,0.0400750810817967,0.0251316148839881,cross_ETH/USD_state_slope=uptrend,0.0149532861622241,0.0001260802000602,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,9,True,True,XRP/USD|1d|cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.011235078787304037,0.03462712385004458,unsupported
DOT/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,bear,BTC/USD,ok,215,6,0.04302619913304232,1.0,6.107293643934909,1.0133469618978097e-09,False,0.011536636635941155,0.031489562497101165,cross_ETH/USD_state_vol=mid_vol,0.03574727860092715,0.007278920532115173,9,rolling,4,short,survived,clean_survivor_wf_mixed,79,True,21,True,0.0814027343639086,0.0618795942886715,cross_ETH/USD_state_vol=mid_vol,0.0370181729036432,3.853480666959896e-05,1,100,0.25,5,8,8,7,16.25,survived,survived,survived,rejected,provisional,survived,survived,rejected,134,5,True,True,DOT/USD|1d|cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up|rolling,False,research_only,False,False,0.04258042553122407,0.0004457736018182515,unsupported
XRP/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up,bear,BTC/USD,ok,199,4,0.04261562573080547,1.0,10.24418561708924,0.0,False,0.004424532110168153,0.038191093620637315,state_ext=stretched_up,0.015717647621543453,0.026897978109262016,72,rolling,4,short,rejected,late_emerging_recent_only,54,False,23,True,0.0333320041587515,0.0183885379609429,state_ext=stretched_up,0.0005906179316277,0.0049739048616475,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,3,True,True,XRP/USD|1d|cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up|rolling,False,research_only,False,False,0.003493772123139277,0.03912185360766619,unsupported
DOT/USD,1d,state_weekpart=weekend + state_ext=stretched_up,bear,BTC/USD,ok,215,3,0.04060796087787078,1.0,4.043991638193241,5.254879410454549e-05,False,0.011536636635941155,0.029071324241929625,state_weekpart=weekend,0.020727580712543717,0.019880380165327064,28,rolling,4,short,rejected,late_emerging_valid_supported,87,False,16,True,0.0384186852108112,0.0188955451355741,state_ext=stretched_up,0.0003411505793295,0.0354983543046834,2,1010,0.5,0,8,7,8,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,13,True,True,DOT/USD|1d|state_weekpart=weekend + state_ext=stretched_up|rolling,False,research_only,False,False,0.009303120368662491,0.03130484050920829,unsupported
XRP/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,bear,BTC/USD,ok,199,13,0.03412966742883531,0.8461538461538461,3.6597564789158032,0.00025245505016591174,False,0.004424532110168153,0.029705135318667156,cross_ETH/USD_state_vol=mid_vol,0.015377076902813374,0.018752590526021934,39,rolling,4,short,rejected,late_emerging_valid_supported,35,False,21,True,0.0586052798463567,0.0436618136485481,cross_ETH/USD_state_vol=mid_vol,0.0295044387873605,5.02914374322927e-06,1,10,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,134,15,True,True,XRP/USD|1d|cross_ETH/USD_state_vol=mid_vol + state_ext=neutral|rolling,False,research_only,False,False,0.037130783079714395,-0.0030011156508790854,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,bear,BTC/USD,ok,473,5,0.02079747457664354,0.6,3.1761551080222588,0.0014924113184831,False,0.0005754540537042689,0.02022202052293927,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.008585801492559513,0.012211673084084025,42,rolling,4,short,rejected,late_emerging_recent_only,15,False,24,True,0.0356170611864257,0.0333759183822744,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.0202107325339637,0.0001744469887758,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,18,True,False,BCH/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.030101043717366674,-0.009303569140723136,unsupported
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,bear,BTC/USD,ok,199,11,0.017606803753437532,0.8181818181818182,3.1210668208496184,0.0018019714077102122,False,0.004424532110168153,0.013182271643269378,state_slope=uptrend,0.017972451636024175,-0.00036564788258664285,84,rolling,4,short,rejected,late_emerging_valid_supported,41,False,16,True,0.0563038529238341,0.0413603867260255,state_slope=uptrend,0.0158634106862553,6.4742351479907265e-09,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,20,True,False,XRP/USD|1d|cross_BTC/USD_state_slope=flat + state_slope=uptrend|rolling,False,research_only,False,False,0.003791255462516919,0.013815548290920613,unsupported
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,bear,BTC/USD,ok,473,3,0.008710565298169581,0.6666666666666666,3.4866575579172396,0.0004890971876267969,False,-0.004389115632788922,0.013099680930958504,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.01886777536427667,-0.01015721006610709,38,rolling,4,short,rejected,late_emerging_recent_only,19,False,17,True,0.0735417109079705,0.0669799561654264,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.0304310706142713,1.6049600787271245e-05,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,16,True,False,UNI/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.0406323382791515,-0.031921772980981915,unsupported
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,bear,BTC/USD,ok,473,17,0.0675146623376143,0.7647058823529411,2.4525815731154044,0.014183521646185193,True,0.003118249754296129,0.06439641258331817,state_vol=high_vol,0.02002580687449684,0.04748885546311746,118,rolling,4,short,rejected,late_emerging_valid_supported,109,False,28,True,0.0910567374455654,0.0767921366939008,state_ext=stretched_up,0.0560817900704219,1.4602722342216268e-05,0,0,0.0,0,7,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,28,False,False,SUSHI/USD|1d|state_ext=stretched_up + state_vol=high_vol|rolling,False,research_only,False,False,0.0035254827547444864,0.06398917958286982,regime_switching_research_only
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,bear,BTC/USD,ok,473,23,0.05630870412466722,0.782608695652174,2.162343122667333,0.030591738155846704,True,0.005757929497646941,0.05055077462702028,cross_BTC/USD_state_slope=uptrend,0.04668170097701526,0.009627003147651962,59,rolling,4,short,rejected,late_emerging_valid_supported,64,False,22,True,0.0715150667088253,0.0621390021492836,state_ext=stretched_down,0.0577499983040945,0.0002020292772628,1,10,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,35,False,False,DOGE/USD|1d|cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.04126249416893166,0.015046209955735565,regime_switching_research_only
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,bear,BTC/USD,ok,473,18,0.052267375972271685,0.7222222222222222,2.104240693217345,0.03535745649608746,True,0.0004167740349224148,0.05185060193734927,cross_BTC/USD_state_slope=uptrend,0.018298955470146445,0.03396842050212524,23,rolling,4,short,rejected,late_emerging_regime_switching,97,False,40,True,0.0315860358762592,0.0293606915021927,state_slope=flat,0.02524062630788,0.0126992450059122,2,1001,0.5,0,8,8,7,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,37,False,False,ETH/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.014379806358446816,0.03788756961382487,regime_switching_research_only
CRV/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,bear,BTC/USD,ok,215,15,0.03969030587756302,0.6666666666666666,2.020535686179923,0.043327852387733845,True,-0.004973667553173364,0.04466397343073638,cross_ETH/USD_state_slope=uptrend,0.04021228325777466,-0.0005219773802116398,69,rolling,4,short,rejected,late_emerging_recent_only,52,False,33,True,0.0522976356170752,0.0354000165799192,cross_ETH/USD_state_slope=uptrend,0.0107103029510245,0.0067521206700804,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,40,False,False,CRV/USD|1d|cross_ETH/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.019978401776978866,0.01971190410058415,regime_switching_research_only
ETH/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,bear,BTC/USD,ok,473,20,0.03366160219864885,0.7,2.3250271917733962,0.020070506257781062,True,0.0004167740349224148,0.03324482816372644,cross_BTC/USD_state_vol=mid_vol,0.027388067453835818,0.006273534744813035,64,rolling,4,short,rejected,late_emerging_recent_only,39,False,28,True,0.0324693165546255,0.030243972180559,cross_BTC/USD_state_vol=mid_vol,0.0164037271255425,0.0023036925217796,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,32,False,False,ETH/USD|1d|cross_BTC/USD_state_vol=mid_vol + state_ext=neutral|rolling,False,research_only,False,False,0.014716759570027476,0.018944842628621377,regime_switching_research_only
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,bear,BTC/USD,ok,444,38,0.027676344130628278,0.7368421052631579,2.3910255779519556,0.016801382331986137,True,0.005338348538487098,0.02233799559214118,cross_BTC/USD_state_vol=mid_vol,0.02648360844116287,0.0011927356894654087,14,rolling,4,short,rejected,late_emerging_regime_switching,75,False,33,True,0.0360225139117658,0.0297042279193046,cross_BTC/USD_state_vol=mid_vol,0.0171527849377115,1.1845658232090273e-08,3,1011,0.75,0,8,8,8,9.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,31,False,False,SOL/USD|1d|cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up|rolling,False,research_only,False,False,0.022171131976371036,0.005505212154257241,regime_switching_research_only
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bear,BTC/USD,ok,473,62,0.024853597016126786,0.7096774193548387,2.5262008784991115,0.011530353089944878,True,0.0007356666173867306,0.024117930398740054,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.025496700176838975,-0.0006431031607121891,25,rolling,4,long,rejected,late_emerging_regime_switching,104,False,50,True,0.0220384737870895,0.0271792208086068,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.0049651041145758,0.034686272307344,2,11,0.5,0,8,7,8,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,25,False,False,LTC/USD|1d|cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.013063389995740155,0.01179020702038663,regime_switching_research_only
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,bear,BTC/USD,ok,473,21,0.024401709888572314,0.8095238095238095,2.5160971532831815,0.011866246782230583,True,-0.001135666617386732,0.025537376505959046,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.03877148509346672,-0.014369775204894408,27,rolling,4,short,rejected,late_emerging_regime_switching,87,False,40,True,0.0280784909565865,0.0233377439350692,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,0.001231349410412,0.0258055311445724,2,101,0.5,0,8,7,8,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,26,False,False,LTC/USD|1d|cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.013940164075992677,0.010461545812579636,regime_switching_research_only
UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bear,BTC/USD,ok,473,9,0.08916750846018358,0.6666666666666666,2.18980683949947,0.02853824850615938,False,-0.004389115632788922,0.0935566240929725,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.07935960520957733,0.00980790325060625,141,rolling,4,short,rejected,late_emerging_valid_supported,37,False,19,True,0.0608881840491962,0.054326429306652,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.0140859363113581,0.0218422657195394,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,34,False,False,UNI/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.04083792061726504,0.04832958784291854,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bear,BTC/USD,ok,473,7,0.08345143507776978,0.8571428571428571,2.0497244488175927,0.04039132780396182,False,0.003118249754296129,0.08033318532347365,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.06573770366356464,0.01771373141420514,3,rolling,4,short,survived,clean_survivor_wf_mixed,51,True,16,True,0.0790698490502187,0.0648052482985541,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.0345355006668285,0.0043972357129506,1,10,0.25,7,8,8,7,18.25,survived,survived,survived,survived,rejected,survived,survived,survived,134,39,False,False,SUSHI/USD|1d|cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.05994095818076596,0.02351047689700382,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,bear,BTC/USD,ok,473,6,0.07885079158964763,0.8333333333333334,2.6133813822643424,0.008965119787872844,False,0.0005754540537042689,0.07827533753594336,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.05306089338039741,0.025789898209250213,81,rolling,4,short,rejected,late_emerging_valid_supported,21,False,15,True,0.0931547285480405,0.0909135857438892,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.035623366881797,1.523272828762856e-06,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,134,22,False,False,BCH/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.029857868812053254,0.04899292277759437,unsupported
